plane u v typecode idx captureblock slink captureblockidx fedid zside
28 1 7 ML-F3C 2 19 5 0 150 -1
28 1 8 ML-F3C 3 19 5 0 150 -1
28 1 9 ML-F3C 4 19 5 0 150 -1
28 1 10 ML-T3C 5 19 5 0 150 -1
28 2 -8 ML-F3C 3 13 3 2 496 -1
28 2 -7 ML-F3C 2 13 3 2 496 -1
28 2 -6 ML-F3C 1 13 3 2 496 -1
28 2 -5 ML-F3C 0 13 3 2 496 -1
28 2 -4 ML-F3C 11 12 3 1 496 -1
28 2 -3 MH-F2C 0 12 3 1 496 -1
28 2 -2 MH-F2C 9 17 4 2 533 -1
28 2 -1 MH-F1C 11 17 4 2 533 -1
28 2 0 MH-T1C 2 16 4 1 41 -1
28 2 2 MH-T1C 7 11 3 0 112 -1
28 2 3 MH-F1C 8 11 3 0 112 -1
28 2 4 MH-F2C 9 17 4 2 149 -1
28 2 5 MH-F2C 10 17 4 2 149 -1
28 2 6 ML-F3C 8 18 3 3 148 -1
28 2 7 ML-F3C 9 18 3 3 148 -1
28 2 8 ML-F3C 10 18 3 3 148 -1
28 2 9 ML-F3C 11 18 3 3 148 -1
28 2 10 ML-F3C 0 19 5 0 150 -1
28 3 -8 ML-B3C 8 13 3 2 496 -1
28 3 -7 ML-F3C 7 13 3 2 496 -1
28 3 -6 ML-F3C 6 13 3 2 496 -1
28 3 -5 ML-F3C 5 13 3 2 496 -1
28 3 -4 ML-F3C 4 13 3 2 496 -1
28 3 -3 ML-F3C 2 18 3 3 532 -1
28 3 -2 MH-F2C 10 17 4 2 533 -1
28 3 -1 MH-F2C 0 18 3 3 532 -1
28 3 0 MH-F2C 3 16 4 1 41 -1
28 3 1 MH-F1C 4 16 4 1 41 -1
28 3 2 MH-F1C 5 15 4 0 77 -1
28 3 3 MH-F2C 9 11 3 0 112 -1
28 3 4 MH-F2C 11 11 3 0 112 -1
28 3 5 MH-F2C 0 12 3 1 112 -1
28 3 6 ML-F3C 2 18 3 3 148 -1
28 3 7 ML-F3C 3 18 3 3 148 -1
28 3 8 ML-F3C 4 18 3 3 148 -1
28 3 9 ML-F3C 5 18 3 3 148 -1
28 3 10 ML-F3C 6 18 3 3 148 -1
28 3 11 ML-T3C 7 18 3 3 148 -1
28 4 -7 ML-53C 3 17 4 2 461 -1
28 4 -6 ML-F3C 1 17 4 2 461 -1
28 4 -5 ML-F3C 0 17 4 2 461 -1
28 4 -4 ML-F3C 6 19 5 0 534 -1
28 4 -3 ML-F3C 3 18 3 3 532 -1
28 4 -2 ML-F3C 8 18 3 3 532 -1
28 4 -1 MH-F2C 1 18 3 3 532 -1
28 4 0 MH-F2C 5 16 4 1 41 -1
28 4 1 MH-F2C 6 16 4 1 41 -1
28 4 2 MH-F2C 3 15 4 0 77 -1
28 4 3 MH-F2C 6 15 4 0 77 -1
28 4 4 MH-F2C 10 11 3 0 112 -1
28 4 5 MH-F2C 1 12 3 1 112 -1
28 4 6 ML-F3C 11 12 3 1 112 -1
28 4 7 ML-F3C 4 13 3 2 112 -1
28 4 8 ML-F3C 6 19 5 0 150 -1
28 4 9 ML-F3C 7 19 5 0 150 -1
28 4 10 ML-F3C 8 19 5 0 150 -1
28 4 11 ML-53C 9 19 5 0 150 -1
28 5 -6 ML-B3C 2 17 4 2 461 -1
28 5 -5 ML-F3C 10 19 5 0 534 -1
28 5 -4 ML-F3C 7 19 5 0 534 -1
28 5 -3 ML-F3C 4 18 3 3 532 -1
28 5 -2 ML-F3C 9 18 3 3 532 -1
28 5 -1 ML-F3C 1 19 5 0 534 -1
28 5 0 ML-F3C 9 16 4 1 41 -1
28 5 1 MH-F2C 7 16 4 1 41 -1
28 5 2 MH-F2C 8 16 4 1 41 -1
28 5 3 MH-F2C 4 15 4 0 77 -1
28 5 4 MH-F2C 7 15 4 0 77 -1
28 5 5 ML-F3C 2 12 3 1 112 -1
28 5 6 ML-F3C 6 12 3 1 112 -1
28 5 7 ML-F3C 0 13 3 2 112 -1
28 5 8 ML-F3C 5 13 3 2 112 -1
28 5 9 ML-F3C 0 17 4 2 77 -1
28 5 10 ML-F3C 10 19 5 0 150 -1
28 5 11 ML-T3C 11 19 5 0 150 -1
28 6 -5 ML-T3C 11 19 5 0 534 -1
28 6 -4 ML-F3C 8 19 5 0 534 -1
28 6 -3 ML-F3C 5 18 3 3 532 -1
28 6 -2 ML-F3C 10 18 3 3 532 -1
28 6 -1 ML-F3C 2 19 5 0 534 -1
28 6 0 ML-F3C 10 16 4 1 41 -1
28 6 1 ML-F3C 1 17 4 2 41 -1
28 6 2 ML-F3C 6 17 4 2 41 -1
28 6 3 ML-F3C 8 15 4 0 77 -1
28 6 4 ML-F3C 2 16 4 1 77 -1
28 6 5 ML-F3C 7 16 4 1 77 -1
28 6 6 ML-F3C 3 12 3 1 112 -1
28 6 7 ML-F3C 7 12 3 1 112 -1
28 6 8 ML-F3C 1 13 3 2 112 -1
28 6 9 ML-F3C 6 13 3 2 112 -1
28 6 10 ML-F3C 1 17 4 2 77 -1
28 6 11 ML-B3C 2 17 4 2 77 -1
28 7 -4 ML-53C 9 19 5 0 534 -1
28 7 -3 ML-F3C 6 18 3 3 532 -1
28 7 -2 ML-F3C 11 18 3 3 532 -1
28 7 -1 ML-F3C 3 19 5 0 534 -1
28 7 0 ML-F3C 11 16 4 1 41 -1
28 7 1 ML-F3C 2 17 4 2 41 -1
28 7 2 ML-F3C 7 17 4 2 41 -1
28 7 3 ML-F3C 11 17 4 2 41 -1
28 7 4 ML-F3C 9 15 4 0 77 -1
28 7 5 ML-F3C 3 16 4 1 77 -1
28 7 6 ML-F3C 8 16 4 1 77 -1
28 7 7 ML-F3C 4 12 3 1 112 -1
28 7 8 ML-F3C 8 12 3 1 112 -1
28 7 9 ML-F3C 2 13 3 2 112 -1
28 7 10 ML-F3C 7 13 3 2 112 -1
28 7 11 ML-53C 3 17 4 2 77 -1
28 8 -3 ML-T3C 7 18 3 3 532 -1
28 8 -2 ML-F3C 0 19 5 0 534 -1
28 8 -1 ML-F3C 4 19 5 0 534 -1
28 8 0 ML-F3C 0 17 4 2 41 -1
28 8 1 ML-F3C 3 17 4 2 41 -1
28 8 2 ML-F3C 8 17 4 2 41 -1
28 8 3 ML-F3C 0 18 3 3 40 -1
28 8 4 ML-F3C 4 17 4 2 77 -1
28 8 5 ML-F3C 10 15 4 0 77 -1
28 8 6 ML-F3C 4 16 4 1 77 -1
28 8 7 ML-F3C 9 16 4 1 77 -1
28 8 8 ML-F3C 5 12 3 1 112 -1
28 8 9 ML-F3C 9 12 3 1 112 -1
28 8 10 ML-F3C 3 13 3 2 112 -1
28 8 11 ML-B3C 8 13 3 2 112 -1
28 9 -1 ML-T3C 5 19 5 0 534 -1
28 9 1 ML-F3C 4 17 4 2 41 -1
28 9 2 ML-F3C 9 17 4 2 41 -1
28 9 3 ML-F3C 1 18 3 3 40 -1
28 9 4 ML-F3C 8 20 5 1 6 -1
28 9 5 ML-F3C 5 17 4 2 77 -1
28 9 6 ML-F3C 11 15 4 0 77 -1
28 9 7 ML-F3C 5 16 4 1 77 -1
28 9 8 ML-F3C 10 16 4 1 77 -1
28 9 10 ML-B3C 10 12 3 1 112 -1
28 10 1 ML-B3C 5 17 4 2 41 -1
28 10 2 ML-F3C 10 17 4 2 41 -1
28 10 3 ML-F3C 2 18 3 3 40 -1
28 10 4 ML-F3C 9 20 5 1 6 -1
28 10 5 ML-F3C 6 17 4 2 77 -1
28 10 6 ML-F3C 7 17 4 2 77 -1
28 10 7 ML-F3C 0 16 4 1 77 -1
28 10 8 ML-F3C 6 16 4 1 77 -1
28 10 9 ML-T3C 11 16 4 1 77 -1
28 11 3 ML-B3C 3 18 3 3 40 -1
28 11 4 ML-53C 10 20 5 1 6 -1
28 11 5 ML-B3C 11 20 5 1 6 -1
28 11 6 ML-T3C 8 17 4 2 77 -1
28 11 7 ML-53C 9 17 4 2 77 -1
28 11 8 ML-T3C 1 16 4 1 77 -1
29 -11 -8 ML-T3C 0 3 1 1 350 -1
29 -11 -7 ML-53C 2 4 0 2 349 -1
29 -11 -6 ML-53C 4 4 0 2 349 -1
29 -11 -5 ML-53C 10 17 4 2 293 -1
29 -11 -4 ML-53C 11 17 4 2 293 -1
29 -11 -3 ML-B3C 4 22 4 3 317 -1
29 -10 -9 ML-F3C 10 3 1 1 350 -1
29 -10 -8 ML-F3C 5 3 1 1 350 -1
29 -10 -7 ML-F3C 11 2 0 1 349 -1
29 -10 -6 ML-F3C 1 4 0 2 349 -1
29 -10 -5 ML-F3C 3 4 0 2 349 -1
29 -10 -4 ML-F3C 9 17 4 2 293 -1
29 -10 -3 ML-F3C 3 22 4 3 317 -1
29 -10 -2 ML-F3C 11 21 5 2 318 -1
29 -10 -1 ML-F3C 6 21 5 2 318 -1
29 -9 -10 ML-F3C 9 17 4 2 449 -1
29 -9 -8 ML-F3C 9 3 1 1 350 -1
29 -9 -7 ML-F3C 4 3 1 1 350 -1
29 -9 -6 ML-F3C 10 2 0 1 349 -1
29 -9 -5 ML-F3C 0 4 0 2 349 -1
29 -9 -4 ML-F3C 8 17 4 2 293 -1
29 -9 -3 ML-F3C 2 22 4 3 317 -1
29 -9 -2 ML-F3C 10 21 5 2 318 -1
29 -9 -1 ML-F3C 5 21 5 2 318 -1
29 -9 1 ML-F3C 11 19 5 0 258 -1
29 -8 -11 ML-B3C 7 18 3 3 448 -1
29 -8 -10 ML-F3C 2 18 3 3 448 -1
29 -8 -9 ML-F3C 8 17 4 2 449 -1
29 -8 -8 ML-F3C 4 17 4 2 449 -1
29 -8 -7 ML-F3C 8 3 1 1 350 -1
29 -8 -6 ML-F3C 3 3 1 1 350 -1
29 -8 -5 ML-F3C 9 2 0 1 349 -1
29 -8 -4 ML-F3C 11 3 1 1 350 -1
29 -8 -3 ML-F3C 1 22 4 3 317 -1
29 -8 -2 ML-F3C 9 21 5 2 318 -1
29 -8 -1 ML-F3C 4 21 5 2 318 -1
29 -8 0 ML-F3C 1 21 5 2 318 -1
29 -8 1 ML-F3C 10 19 5 0 258 -1
29 -8 2 ML-F3C 6 19 5 0 258 -1
29 -8 3 ML-T3C 1 19 5 0 258 -1
29 -7 -11 ML-53C 6 16 4 1 413 -1
29 -7 -10 ML-F3C 6 18 3 3 448 -1
29 -7 -9 ML-F3C 1 18 3 3 448 -1
29 -7 -8 ML-F3C 7 17 4 2 449 -1
29 -7 -7 ML-F3C 3 17 4 2 449 -1
29 -7 -6 ML-F3C 7 3 1 1 350 -1
29 -7 -5 ML-F3C 2 3 1 1 350 -1
29 -7 -4 ML-F3C 8 2 0 1 349 -1
29 -7 -3 ML-F3C 0 22 4 3 317 -1
29 -7 -2 ML-F3C 8 21 5 2 318 -1
29 -7 -1 ML-F3C 3 21 5 2 318 -1
29 -7 0 ML-F3C 0 21 5 2 318 -1
29 -7 1 ML-F3C 9 19 5 0 258 -1
29 -7 2 ML-F3C 5 19 5 0 258 -1
29 -7 3 ML-F3C 0 19 5 0 258 -1
29 -7 4 ML-53C 5 20 5 1 258 -1
29 -6 -11 ML-53C 7 16 4 1 413 -1
29 -6 -10 ML-F3C 5 16 4 1 413 -1
29 -6 -9 ML-F3C 5 18 3 3 448 -1
29 -6 -8 ML-F3C 0 18 3 3 448 -1
29 -6 -7 ML-F3C 6 17 4 2 449 -1
29 -6 -6 ML-F3C 2 17 4 2 449 -1
29 -6 -5 ML-F3C 6 3 1 1 350 -1
29 -6 -4 ML-F3C 1 3 1 1 350 -1
29 -6 -3 ML-F3C 7 2 0 1 349 -1
29 -6 -2 ML-F3C 7 21 5 2 318 -1
29 -6 -1 ML-F3C 2 21 5 2 318 -1
29 -6 0 ML-F3C 11 20 5 1 318 -1
29 -6 1 ML-F3C 8 19 5 0 258 -1
29 -6 2 ML-F3C 4 19 5 0 258 -1
29 -6 3 ML-F3C 11 18 3 3 256 -1
29 -6 4 ML-F3C 3 20 5 1 258 -1
29 -6 5 ML-53C 4 20 5 1 258 -1
29 -5 -11 ML-53C 4 20 5 1 450 -1
29 -5 -10 ML-F3C 2 20 5 1 450 -1
29 -5 -9 ML-F3C 4 16 4 1 413 -1
29 -5 -8 ML-F3C 4 18 3 3 448 -1
29 -5 -7 ML-F3C 11 17 4 2 449 -1
29 -5 -6 ML-F3C 5 17 4 2 449 -1
29 -5 -5 ML-F3C 1 17 4 2 449 -1
29 -5 -4 MH-F2C 6 2 0 1 349 -1
29 -5 -3 MH-F2C 3 2 0 1 349 -1
29 -5 -2 MH-F2C 8 20 5 1 318 -1
29 -5 -1 MH-F2C 9 20 5 1 318 -1
29 -5 0 ML-F3C 10 20 5 1 318 -1
29 -5 1 ML-F3C 7 19 5 0 258 -1
29 -5 2 ML-F3C 3 19 5 0 258 -1
29 -5 3 ML-F3C 10 18 3 3 256 -1
29 -5 4 ML-F3C 1 20 5 1 258 -1
29 -5 5 ML-F3C 2 20 5 1 258 -1
29 -5 6 ML-53C 7 16 4 1 221 -1
29 -4 -11 ML-53C 5 20 5 1 450 -1
29 -4 -10 ML-F3C 3 20 5 1 450 -1
29 -4 -9 ML-F3C 1 20 5 1 450 -1
29 -4 -8 ML-F3C 0 20 5 1 450 -1
29 -4 -7 ML-F3C 3 18 3 3 448 -1
29 -4 -6 ML-F3C 10 17 4 2 449 -1
29 -4 -5 MH-F2C 6 16 4 1 449 -1
29 -4 -4 MH-F2C 4 16 4 1 449 -1
29 -4 -3 MH-F2C 5 2 0 1 349 -1
29 -4 -2 MH-F2C 2 2 0 1 349 -1
29 -4 -1 MH-F2C 7 20 5 1 318 -1
29 -4 0 MH-F2C 6 20 5 1 318 -1
29 -4 1 MH-F2C 0 17 4 2 257 -1
29 -4 2 ML-F3C 2 19 5 0 258 -1
29 -4 3 ML-F3C 9 18 3 3 256 -1
29 -4 4 ML-F3C 0 20 5 1 258 -1
29 -4 5 ML-F3C 4 16 4 1 221 -1
29 -4 6 ML-F3C 5 16 4 1 221 -1
29 -4 7 ML-53C 6 16 4 1 221 -1
29 -3 -11 ML-T3C 1 19 5 0 450 -1
29 -3 -10 ML-F3C 0 19 5 0 450 -1
29 -3 -9 ML-F3C 11 18 3 3 448 -1
29 -3 -8 ML-F3C 10 18 3 3 448 -1
29 -3 -7 ML-F3C 9 18 3 3 448 -1
29 -3 -6 ML-F3C 8 18 3 3 448 -1
29 -3 -5 MH-F2C 7 16 4 1 449 -1
29 -3 -4 MH-F2C 5 16 4 1 449 -1
29 -3 -3 MH-F2C 2 16 4 1 449 -1
29 -3 -2 MH-F1C 4 2 0 1 349 -1
29 -3 -1 MH-F1C 4 20 5 1 318 -1
29 -3 0 MH-F2C 5 20 5 1 318 -1
29 -3 1 MH-F2C 11 16 4 1 257 -1
29 -3 2 MH-F2C 9 16 4 1 257 -1
29 -3 3 ML-F3C 8 18 3 3 256 -1
29 -3 4 ML-F3C 3 18 3 3 256 -1
29 -3 5 ML-F3C 4 18 3 3 256 -1
29 -3 6 ML-F3C 5 18 3 3 256 -1
29 -3 7 ML-F3C 6 18 3 3 256 -1
29 -3 8 ML-B3C 7 18 3 3 256 -1
29 -2 -10 ML-F3C 6 19 5 0 450 -1
29 -2 -9 ML-F3C 5 19 5 0 450 -1
29 -2 -8 ML-F3C 4 19 5 0 450 -1
29 -2 -7 ML-F3C 3 19 5 0 450 -1
29 -2 -6 ML-F3C 2 19 5 0 450 -1
29 -2 -5 MH-F2C 9 16 4 1 449 -1
29 -2 -4 MH-F2C 8 16 4 1 449 -1
29 -2 -3 MH-F1C 3 16 4 1 449 -1
29 -2 -2 MH-T1C 1 16 4 1 449 -1
29 -2 0 MH-T1C 3 20 5 1 318 -1
29 -2 1 MH-F1C 10 16 4 1 257 -1
29 -2 2 MH-F2C 8 16 4 1 257 -1
29 -2 3 MH-F2C 7 16 4 1 257 -1
29 -2 4 ML-F3C 10 17 4 2 257 -1
29 -2 5 ML-F3C 11 17 4 2 257 -1
29 -2 6 ML-F3C 0 18 3 3 256 -1
29 -2 7 ML-F3C 1 18 3 3 256 -1
29 -2 8 ML-F3C 2 18 3 3 256 -1
29 -1 -10 ML-F3C 11 19 5 0 450 -1
29 -1 -9 ML-F3C 10 19 5 0 450 -1
29 -1 -8 ML-F3C 9 19 5 0 450 -1
29 -1 -7 ML-F3C 8 19 5 0 450 -1
29 -1 -6 ML-F3C 7 19 5 0 450 -1
29 -1 -5 MH-F2C 0 17 4 2 449 -1
29 -1 -4 MH-F2C 11 16 4 1 449 -1
29 -1 -3 MH-F1C 10 16 4 1 449 -1
29 -1 2 MH-F1C 3 16 4 1 257 -1
29 -1 3 MH-F2C 5 16 4 1 257 -1
29 -1 4 MH-F2C 6 16 4 1 257 -1
29 -1 5 ML-F3C 5 17 4 2 257 -1
29 -1 6 ML-F3C 6 17 4 2 257 -1
29 -1 7 ML-F3C 7 17 4 2 257 -1
29 -1 8 ML-F3C 8 17 4 2 257 -1
29 -1 9 ML-F3C 9 17 4 2 257 -1
29 0 -8 ML-F3C 1 21 5 2 510 -1
29 0 -7 ML-F3C 0 21 5 2 510 -1
29 0 -6 ML-F3C 11 20 5 1 510 -1
29 0 -5 ML-F3C 10 20 5 1 510 -1
29 0 -4 MH-F2C 6 20 5 1 510 -1
29 0 -3 MH-F2C 5 20 5 1 510 -1
29 0 -2 MH-T1C 3 20 5 1 510 -1
29 0 2 MH-T1C 1 16 4 1 257 -1
29 0 3 MH-F2C 2 16 4 1 257 -1
29 0 4 MH-F2C 4 16 4 1 257 -1
29 0 5 ML-F3C 1 17 4 2 257 -1
29 0 6 ML-F3C 2 17 4 2 257 -1
29 0 7 ML-F3C 3 17 4 2 257 -1
29 0 8 ML-F3C 4 17 4 2 257 -1
29 1 -9 ML-F3C 6 21 5 2 510 -1
29 1 -8 ML-F3C 5 21 5 2 510 -1
29 1 -7 ML-F3C 4 21 5 2 510 -1
29 1 -6 ML-F3C 3 21 5 2 510 -1
29 1 -5 ML-F3C 2 21 5 2 510 -1
29 1 -4 MH-F2C 9 20 5 1 510 -1
29 1 -3 MH-F2C 7 20 5 1 510 -1
29 1 -2 MH-F1C 4 20 5 1 510 -1
29 1 3 MH-F1C 4 2 0 1 157 -1
29 1 4 MH-F2C 5 2 0 1 157 -1
29 1 5 MH-F2C 6 2 0 1 157 -1
29 1 6 ML-F3C 6 3 1 1 158 -1
29 1 7 ML-F3C 7 3 1 1 158 -1
29 1 8 ML-F3C 8 3 1 1 158 -1
29 1 9 ML-F3C 9 3 1 1 158 -1
29 1 10 ML-F3C 10 3 1 1 158 -1
29 2 -8 ML-F3C 11 21 5 2 510 -1
29 2 -7 ML-F3C 10 21 5 2 510 -1
29 2 -6 ML-F3C 9 21 5 2 510 -1
29 2 -5 ML-F3C 8 21 5 2 510 -1
29 2 -4 ML-F3C 7 21 5 2 510 -1
29 2 -3 MH-F2C 8 20 5 1 510 -1
29 2 -2 MH-F2C 2 2 0 1 541 -1
29 2 -1 MH-F1C 4 2 0 1 541 -1
29 2 0 MH-T1C 1 16 4 1 65 -1
29 2 2 MH-T1C 3 20 5 1 126 -1
29 2 3 MH-F1C 4 20 5 1 126 -1
29 2 4 MH-F2C 2 2 0 1 157 -1
29 2 5 MH-F2C 3 2 0 1 157 -1
29 2 6 ML-F3C 1 3 1 1 158 -1
29 2 7 ML-F3C 2 3 1 1 158 -1
29 2 8 ML-F3C 3 3 1 1 158 -1
29 2 9 ML-F3C 4 3 1 1 158 -1
29 2 10 ML-F3C 5 3 1 1 158 -1
29 3 -8 ML-B3C 4 22 4 3 509 -1
29 3 -7 ML-F3C 3 22 4 3 509 -1
29 3 -6 ML-F3C 2 22 4 3 509 -1
29 3 -5 ML-F3C 1 22 4 3 509 -1
29 3 -4 ML-F3C 0 22 4 3 509 -1
29 3 -3 ML-F3C 7 2 0 1 541 -1
29 3 -2 MH-F2C 3 2 0 1 541 -1
29 3 -1 MH-F2C 5 2 0 1 541 -1
29 3 0 MH-F2C 2 16 4 1 65 -1
29 3 1 MH-F1C 3 16 4 1 65 -1
29 3 2 MH-F1C 10 16 4 1 65 -1
29 3 3 MH-F2C 5 20 5 1 126 -1
29 3 4 MH-F2C 7 20 5 1 126 -1
29 3 5 MH-F2C 8 20 5 1 126 -1
29 3 6 ML-F3C 7 2 0 1 157 -1
29 3 7 ML-F3C 8 2 0 1 157 -1
29 3 8 ML-F3C 9 2 0 1 157 -1
29 3 9 ML-F3C 10 2 0 1 157 -1
29 3 10 ML-F3C 11 2 0 1 157 -1
29 3 11 ML-T3C 0 3 1 1 158 -1
29 4 -7 ML-53C 11 17 4 2 485 -1
29 4 -6 ML-F3C 9 17 4 2 485 -1
29 4 -5 ML-F3C 8 17 4 2 485 -1
29 4 -4 ML-F3C 11 3 1 1 542 -1
29 4 -3 ML-F3C 8 2 0 1 541 -1
29 4 -2 ML-F3C 1 3 1 1 542 -1
29 4 -1 MH-F2C 6 2 0 1 541 -1
29 4 0 MH-F2C 4 16 4 1 65 -1
29 4 1 MH-F2C 5 16 4 1 65 -1
29 4 2 MH-F2C 8 16 4 1 65 -1
29 4 3 MH-F2C 11 16 4 1 65 -1
29 4 4 MH-F2C 6 20 5 1 126 -1
29 4 5 MH-F2C 9 20 5 1 126 -1
29 4 6 ML-F3C 7 21 5 2 126 -1
29 4 7 ML-F3C 0 22 4 3 125 -1
29 4 8 ML-F3C 11 3 1 1 158 -1
29 4 9 ML-F3C 0 4 0 2 157 -1
29 4 10 ML-F3C 1 4 0 2 157 -1
29 4 11 ML-53C 2 4 0 2 157 -1
29 5 -6 ML-53C 10 17 4 2 485 -1
29 5 -5 ML-F3C 3 4 0 2 541 -1
29 5 -4 ML-F3C 0 4 0 2 541 -1
29 5 -3 ML-F3C 9 2 0 1 541 -1
29 5 -2 ML-F3C 2 3 1 1 542 -1
29 5 -1 ML-F3C 6 3 1 1 542 -1
29 5 0 ML-F3C 1 17 4 2 65 -1
29 5 1 MH-F2C 6 16 4 1 65 -1
29 5 2 MH-F2C 7 16 4 1 65 -1
29 5 3 MH-F2C 9 16 4 1 65 -1
29 5 4 MH-F2C 0 17 4 2 65 -1
29 5 5 ML-F3C 10 20 5 1 126 -1
29 5 6 ML-F3C 2 21 5 2 126 -1
29 5 7 ML-F3C 8 21 5 2 126 -1
29 5 8 ML-F3C 1 22 4 3 125 -1
29 5 9 ML-F3C 8 17 4 2 101 -1
29 5 10 ML-F3C 3 4 0 2 157 -1
29 5 11 ML-53C 4 4 0 2 157 -1
29 6 -5 ML-53C 4 4 0 2 541 -1
29 6 -4 ML-F3C 1 4 0 2 541 -1
29 6 -3 ML-F3C 10 2 0 1 541 -1
29 6 -2 ML-F3C 3 3 1 1 542 -1
29 6 -1 ML-F3C 7 3 1 1 542 -1
29 6 0 ML-F3C 2 17 4 2 65 -1
29 6 1 ML-F3C 5 17 4 2 65 -1
29 6 2 ML-F3C 10 17 4 2 65 -1
29 6 3 ML-F3C 8 18 3 3 64 -1
29 6 4 ML-F3C 2 19 5 0 66 -1
29 6 5 ML-F3C 7 19 5 0 66 -1
29 6 6 ML-F3C 11 20 5 1 126 -1
29 6 7 ML-F3C 3 21 5 2 126 -1
29 6 8 ML-F3C 9 21 5 2 126 -1
29 6 9 ML-F3C 2 22 4 3 125 -1
29 6 10 ML-F3C 9 17 4 2 101 -1
29 6 11 ML-53C 10 17 4 2 101 -1
29 7 -4 ML-53C 2 4 0 2 541 -1
29 7 -3 ML-F3C 11 2 0 1 541 -1
29 7 -2 ML-F3C 4 3 1 1 542 -1
29 7 -1 ML-F3C 8 3 1 1 542 -1
29 7 0 ML-F3C 3 17 4 2 65 -1
29 7 1 ML-F3C 6 17 4 2 65 -1
29 7 2 ML-F3C 11 17 4 2 65 -1
29 7 3 ML-F3C 3 18 3 3 64 -1
29 7 4 ML-F3C 9 18 3 3 64 -1
29 7 5 ML-F3C 3 19 5 0 66 -1
29 7 6 ML-F3C 8 19 5 0 66 -1
29 7 7 ML-F3C 0 21 5 2 126 -1
29 7 8 ML-F3C 4 21 5 2 126 -1
29 7 9 ML-F3C 10 21 5 2 126 -1
29 7 10 ML-F3C 3 22 4 3 125 -1
29 7 11 ML-53C 11 17 4 2 101 -1
29 8 -3 ML-T3C 0 3 1 1 542 -1
29 8 -2 ML-F3C 5 3 1 1 542 -1
29 8 -1 ML-F3C 9 3 1 1 542 -1
29 8 0 ML-F3C 4 17 4 2 65 -1
29 8 1 ML-F3C 7 17 4 2 65 -1
29 8 2 ML-F3C 0 18 3 3 64 -1
29 8 3 ML-F3C 4 18 3 3 64 -1
29 8 4 ML-F3C 0 20 5 1 66 -1
29 8 5 ML-F3C 10 18 3 3 64 -1
29 8 6 ML-F3C 4 19 5 0 66 -1
29 8 7 ML-F3C 9 19 5 0 66 -1
29 8 8 ML-F3C 1 21 5 2 126 -1
29 8 9 ML-F3C 5 21 5 2 126 -1
29 8 10 ML-F3C 11 21 5 2 126 -1
29 8 11 ML-B3C 4 22 4 3 125 -1
29 9 -1 ML-F3C 10 3 1 1 542 -1
29 9 1 ML-F3C 8 17 4 2 65 -1
29 9 2 ML-F3C 1 18 3 3 64 -1
29 9 3 ML-F3C 5 18 3 3 64 -1
29 9 4 ML-F3C 4 16 4 1 29 -1
29 9 5 ML-F3C 1 20 5 1 66 -1
29 9 6 ML-F3C 11 18 3 3 64 -1
29 9 7 ML-F3C 5 19 5 0 66 -1
29 9 8 ML-F3C 10 19 5 0 66 -1
29 9 10 ML-F3C 6 21 5 2 126 -1
29 10 1 ML-F3C 9 17 4 2 65 -1
29 10 2 ML-F3C 2 18 3 3 64 -1
29 10 3 ML-F3C 6 18 3 3 64 -1
29 10 4 ML-F3C 5 16 4 1 29 -1
29 10 5 ML-F3C 2 20 5 1 66 -1
29 10 6 ML-F3C 3 20 5 1 66 -1
29 10 7 ML-F3C 0 19 5 0 66 -1
29 10 8 ML-F3C 6 19 5 0 66 -1
29 10 9 ML-F3C 11 19 5 0 66 -1
29 11 3 ML-B3C 7 18 3 3 64 -1
29 11 4 ML-53C 6 16 4 1 29 -1
29 11 5 ML-53C 7 16 4 1 29 -1
29 11 6 ML-53C 4 20 5 1 66 -1
29 11 7 ML-53C 5 20 5 1 66 -1
29 11 8 ML-T3C 1 19 5 0 66 -1
30 -11 -9 ML-T3C 3 18 3 3 328 -1
30 -11 -8 ML-53C 9 17 4 2 329 -1
30 -11 -7 ML-F3C 0 19 5 0 330 -1
30 -11 -6 ML-53C 2 19 5 0 330 -1
30 -11 -5 ML-53C 9 19 5 0 282 -1
30 -11 -4 ML-F3C 10 19 5 0 282 -1
30 -11 -3 ML-53C 2 22 4 3 341 -1
30 -11 -2 ML-B3C 9 21 5 2 342 -1
30 -10 -9 ML-F3C 8 18 3 3 328 -1
30 -10 -8 ML-F3C 2 18 3 3 328 -1
30 -10 -7 ML-F3C 8 17 4 2 329 -1
30 -10 -6 ML-F3C 11 18 3 3 328 -1
30 -10 -5 ML-F3C 1 19 5 0 330 -1
30 -10 -4 ML-F3C 8 19 5 0 282 -1
30 -10 -3 ML-F3C 1 22 4 3 341 -1
30 -10 -2 ML-F3C 8 21 5 2 342 -1
30 -10 -1 ML-F3C 3 21 5 2 342 -1
30 -9 -11 ML-B3C 3 22 4 3 449 -1
30 -9 -10 ML-F3C 9 21 5 2 450 -1
30 -9 -8 ML-F3C 7 18 3 3 328 -1
30 -9 -7 ML-F3C 1 18 3 3 328 -1
30 -9 -6 ML-F3C 7 17 4 2 329 -1
30 -9 -5 ML-F3C 10 18 3 3 328 -1
30 -9 -4 ML-F3C 7 19 5 0 282 -1
30 -9 -3 ML-F3C 0 22 4 3 341 -1
30 -9 -2 ML-F3C 7 21 5 2 342 -1
30 -9 -1 ML-F3C 2 21 5 2 342 -1
30 -9 1 ML-F3C 7 19 5 0 270 -1
